client_id,active_flag
CL694910,True
CL045009,True
CL416370,True
CL248065,True
CL128639,True
CL938137,True
CL300486,True
CL145534,True
CL961404,True
CL663922,True
CL829455,True
CL522694,True
CL387139,True
CL297464,False
CL120480,True
CL284726,True
CL209689,True
CL664053,True
CL627620,True
CL167795,False
CL857526,True
CL136929,True
CL724180,True
CL652843,True
CL939576,False
CL255941,True
CL428470,True
CL727784,False
CL168289,True
CL957062,True
CL988973,True
CL733942,True
CL062737,True
CL763023,True
CL569801,True
CL843229,True
CL299906,True
CL113587,True
CL507994,True
CL908786,True
CL014693,True
CL136584,True
CL197965,True
CL816480,True
CL388433,True
CL150827,True
CL461479,True
CL375841,True
CL837444,True
CL204912,True
CL482260,False
CL268111,True
CL350734,True
CL038354,True
CL221067,True
CL073204,True
CL128571,True
CL576633,True
CL276332,False
CL804363,True
CL328507,True
CL272152,True
CL609356,True
CL718257,True
CL957416,True
CL089540,True
CL297392,True
CL080366,True
CL531134,True
CL264405,False
CL862995,True
CL454189,True
CL500170,True
CL999264,True
CL869198,True
CL256291,True
CL197432,True
CL877618,True
CL587914,True
CL129843,True
CL697609,True
CL316263,True
CL443629,True
CL353580,True
CL402405,True
CL173701,True
CL729798,True
CL166860,True
CL610451,True
CL787567,False
CL076098,True
CL458340,True
CL837724,True
CL103125,True
CL848958,True
CL449738,True
CL229350,True
CL457595,True
CL407774,True
CL098508,True
CL711249,True
CL338825,True
CL606643,True
CL546314,True
CL133735,True
CL287357,True
CL003596,True
CL073004,True
CL814837,True
CL601684,True
CL713510,True
CL270925,True
CL497938,True
CL706693,True
CL832596,True
CL017746,True
CL128281,True
CL128167,False
CL404693,True
CL195881,True
CL673979,True
CL318602,True
CL840519,True
CL897886,True
CL401786,True
CL889515,True
CL022691,True
CL517206,False
CL267189,True
CL244139,True
CL402685,True
CL320083,True
CL354870,True
CL909416,True
CL657694,True
CL591394,True
CL125883,True
CL484038,True
CL055553,True
CL558384,True
CL141793,True
CL227579,True
CL537086,True
CL005808,True
CL106789,True
CL833686,True
CL971900,True
CL269957,True
CL457545,True
CL523924,True
CL117533,True
CL511362,True
CL281597,True
CL165384,True
CL939141,True
CL874811,True
CL769034,True
CL588036,True
CL005792,True
CL675301,True
CL731086,True
CL480584,True
CL582478,True
CL609015,True
CL300230,True
CL581866,True
CL315234,True
CL875983,False
CL211733,True
CL884718,True
CL437046,True
CL323697,True
CL177568,True
CL722313,True
CL227824,True
CL764292,True
CL872246,True
CL462025,True
CL181910,True
CL652696,True
CL510117,True
CL061998,True
CL988375,True
CL767261,True
CL663022,True
CL294406,True
CL952607,True
CL585140,True
CL363844,True
CL544367,True
CL517420,True
CL064712,True
CL793928,True
CL413353,True
CL699555,True
CL989556,True
CL855564,True
CL755295,True
CL769576,True
CL029621,True
CL321044,True
CL688306,True
CL229284,True
CL974857,True
CL706139,True
CL544593,False
CL419437,True
CL273995,True
CL382165,True
CL486469,True
CL104760,True
CL179215,False
CL553414,True
CL638730,True
CL943775,True
CL559389,True
CL766649,True
CL615026,True
CL210071,True
CL425693,True
CL439100,False
CL428276,True
CL120689,True
CL205432,True
CL848265,True
CL985338,True
CL878726,True
CL938330,True
CL770119,True
CL611601,True
CL945562,True
CL044061,True
CL494447,True
CL093024,True
CL776660,True
CL991441,True
CL190458,True
CL361890,True
CL065531,True
CL242599,True
CL358812,True
CL346274,True
CL104567,True
CL589169,True
CL663500,False
CL140755,True
CL461839,True
CL695622,True
CL538208,True
CL393774,True
CL533315,True
CL344120,True
CL683685,True
CL205029,True
CL852033,True
CL773312,True
CL124349,True
CL501612,True
CL697616,True
CL665466,False
CL802518,True
CL933304,True
CL939467,True
CL009289,True
CL255225,True
CL561240,True
CL135279,True
CL280029,True
CL768360,True
CL610611,True
CL136692,True
CL793626,True
CL766351,True
CL015585,False
CL240390,True
CL181041,True
CL769044,True
CL694057,True
CL515943,True
CL726009,True
CL180156,True
CL339354,True
CL294009,True
CL040734,False
CL239209,True
CL476845,True
CL156533,True
CL218085,True
CL422810,True
CL897018,True
CL985830,True
CL060523,True
CL828332,True
CL343466,True
CL049402,True
CL792455,True
CL037114,False
CL472767,True
CL455325,True
CL829657,False
CL849114,True
CL986058,True
CL832085,True
CL170318,True
CL965308,True
CL323245,True
CL819478,True
CL454214,True
CL440269,True
CL403542,False
CL719009,True
CL422842,True
CL131956,True
CL130351,True
CL049537,False
CL534141,True
CL608344,True
CL157797,True
CL135522,True
CL108964,True
CL909500,True
CL022131,True
CL844718,True
CL269112,True
CL104354,True
CL057049,True
CL308080,True
CL483885,True
CL655117,True
CL332275,True
CL886641,True
CL411480,True
CL507042,True
CL018905,True
CL053419,True
CL328865,True
CL850678,False
CL994820,True
CL953656,True
CL547734,True
CL872415,True
CL116156,True
CL284286,False
CL105473,True
CL407401,True
CL572171,True
CL078305,True
CL027379,True
CL987404,True
CL159568,True
CL768353,True
CL210465,True
CL305017,True
CL432532,False
CL794155,True
CL333416,True
CL468733,True
CL983605,True
CL970471,True
CL057069,True
CL057902,True
CL486978,True
CL128471,True
CL924608,True
CL450711,True
CL282051,False
CL492684,True
CL472364,True
CL250967,True
CL101573,True
CL952569,True
CL757547,False
CL807773,True
CL259100,True
CL750037,True
CL103266,True
CL890763,True
CL066316,True
CL322324,True
CL622896,True
CL608576,True
CL906717,True
CL225523,True
CL203967,True
CL089828,True
CL162971,True
CL124291,True
CL961996,True
CL487741,True
CL805516,False
CL588280,True
CL747354,True
CL712636,True
CL930544,True
CL137844,True
CL359982,True
CL743639,True
CL159436,True
CL757054,True
CL457195,True
CL196408,True
CL290546,True
CL109345,True
CL282213,False
CL952468,True
CL322016,True
CL811440,True
CL875613,True
CL037887,True
CL173302,True
CL091100,True
CL957944,False
CL409282,False
CL791856,True
CL253614,True
CL629845,True
CL983774,True
CL179348,True
CL553256,True
CL497580,True
CL787695,True
CL748714,True
CL580527,True
CL639648,True
CL465247,True
CL383794,True
CL733212,True
CL139475,True
CL970069,True
CL808329,True
CL449110,True
CL219967,True
CL707330,True
CL970520,True
CL411743,True
CL814161,False
CL116895,True
CL577785,True
CL726826,True
CL614271,False
CL590658,True
CL933906,True
CL798575,True
CL732963,True
CL592928,True
CL364586,True
CL574772,True
CL827259,True
CL624554,True
CL977443,True
CL453768,True
CL193397,True
CL514358,True
CL702874,True
CL293066,True
CL862249,True
CL541057,True
CL922425,True
CL979933,True
CL536443,True
CL164188,True
CL762842,True
CL892342,True
CL563655,True
CL166604,True
CL152716,True
CL868227,True
CL804306,True
CL658182,True
CL920601,True
CL260027,True
CL009658,True
CL235022,False
CL053344,True
CL942213,True
CL547386,True
CL851527,True
CL343721,True
CL416439,True
CL082170,True
CL985723,True
CL214326,True
CL670957,True
CL801700,True
CL216132,True
CL736621,True
CL986332,True
CL488768,True
CL403061,False
CL928274,False
CL923345,True
CL021441,True
CL562973,True
CL562589,True
CL718946,True
CL665823,True
CL223773,True
CL787470,True
CL178456,True
CL893812,False
CL774559,True
CL826500,True
CL710025,True
CL043277,True
CL618274,True
CL106893,True
CL148594,True
CL628409,True
CL359169,True
CL737982,True
CL986971,True
CL040737,True
CL575828,True
CL477536,True
CL727215,True
CL933175,True
CL986123,True
CL707192,True
CL173741,True
CL994121,True
CL621194,True
CL197277,True
CL270483,True
CL118937,True
CL949844,True
CL828045,True
CL074379,True
CL531884,True
CL444437,True
CL727878,True
CL079160,True
CL579216,True
CL806566,True
CL200366,True
CL005113,True
CL398749,True
CL162776,True
CL077218,True
CL870636,False
CL612264,True
CL247507,True
CL804727,True
CL855380,True
CL221072,True
CL859138,True
CL277971,True
CL169868,True
CL834790,True
CL325625,True
CL949613,True
CL083165,True
CL925187,True
CL390365,True
CL973120,False
CL475547,True
CL032183,True
CL022331,True
CL245584,True
CL525601,True
CL720457,True
CL499680,True
CL253158,True
CL266112,False
CL311619,True
CL246423,True
CL810019,True
CL006117,True
CL355973,True
CL797761,True
CL227562,True
CL572530,True
CL929453,True
CL333172,True
CL674882,True
CL303006,True
CL550254,True
CL453160,True
CL853120,False
CL018968,True
CL689920,True
CL876676,True
CL057078,True
CL809134,True
CL039458,True
CL368810,True
CL258599,True
CL810946,True
CL205411,True
CL751594,True
CL230303,True
CL667081,True
CL555087,True
CL713228,True
CL213373,True
CL909541,True
CL364194,True
CL625251,True
CL307098,True
CL839148,True
CL709979,True
CL851360,True
CL796415,True
CL119117,True
CL187618,True
CL999498,True
CL078206,True
CL115681,True
CL271006,True
CL578992,True
CL484096,True
CL910413,True
CL976253,True
CL091892,False
CL906137,True
CL937089,True
CL781285,True
CL939449,True
CL265873,True
CL400662,True
CL635840,True
CL580880,True
CL274629,True
CL233832,True
CL862230,True
CL558553,True
CL203496,True
CL339502,True
CL681945,True
CL831251,True
CL616838,False
CL003719,True
CL123644,False
CL789921,True
CL654897,True
CL463189,True
CL838937,True
CL911439,True
CL729275,True
CL611028,True
CL155620,True
CL187611,True
CL997956,True
CL474559,True
CL827977,True
CL887363,True
CL428396,True
CL737688,True
CL132823,True
CL587302,True
CL789551,True
CL146991,False
CL113428,True
CL366755,True
CL016083,True
CL917244,True
CL489013,True
CL221817,True
CL928117,True
CL232281,True
CL914924,True
CL500740,True
CL873192,True
CL341515,True
CL227006,True
CL735684,True
CL597560,True
CL330211,True
CL739137,True
CL010841,True
CL651684,True
CL086471,False
CL052847,True
CL754518,True
CL085635,False
CL521718,True
CL361942,True
CL493248,True
CL155120,True
CL203932,True
CL296214,True
CL100587,True
CL167400,True
CL063679,True
CL391030,True
CL685816,False
CL063793,True
CL312698,True
CL569655,True
CL411423,True
CL431955,True
CL674653,True
CL458567,True
CL000554,True
CL049252,False
CL281227,True
CL022076,True
CL885134,True
CL261500,True
CL441065,True
CL585981,True
CL931317,True
CL897746,True
CL070752,False
CL660502,True
CL435243,True
CL369011,True
CL659727,True
CL541868,True
CL319653,True
CL858401,True
CL227413,True
CL924271,True
CL117539,True
CL130881,True
CL466930,True
CL616228,True
CL042951,False
CL660223,True
CL306379,True
CL855605,True
CL829672,True
CL816937,True
CL080149,True
CL534455,True
CL759851,True
CL675102,True
CL279929,True
CL909378,True
CL016120,True
CL797806,False
CL522303,True
CL462560,True
CL400137,True
CL562695,False
CL143418,True
CL910626,True
CL097318,True
CL983282,True
CL881652,True
CL076877,True
CL360733,True
CL478318,False
CL519043,True
CL953884,True
CL530646,True
CL079443,True
CL789387,True
CL922008,True
CL196584,True
CL000603,False
CL387297,True
CL986674,True
CL708854,True
CL826144,True
CL060787,True
CL376012,True
CL176015,True
CL532998,True
CL511384,True
CL653658,True
CL378392,True
CL114679,True
CL338998,True
CL189928,True
CL582219,True
CL042608,True
CL382056,True
CL509020,False
CL036566,True
CL322431,True
CL690227,True
CL360613,True
CL800068,True
CL219522,True
CL848828,True
CL341075,True
CL776306,True
CL979418,True
CL997863,False
CL348709,True
CL753339,True
CL257312,True
CL302255,True
CL355268,False
CL048070,True
CL756912,True
CL661458,False
CL365801,True
CL451593,True
CL232056,True
CL658944,True
CL410057,True
CL200639,True
CL253820,True
CL727692,True
CL140565,True
CL182020,True
CL335906,True
CL865301,False
CL237833,True
CL492873,True
CL547836,True
CL442167,True
CL304801,True
CL274003,True
CL213801,True
CL789312,True
CL730333,True
CL624510,True
CL155347,True
CL430465,True
CL604785,True
CL028836,True
CL628443,True
CL912629,True
CL415260,True
CL405506,True
CL015754,True
CL081596,True
CL049464,True
CL383828,True
CL194788,True
CL775240,True
CL500268,True
CL174046,True
CL295638,True
CL703986,True
CL642501,True
CL290159,True
CL441476,True
CL943411,True
CL265846,True
CL938966,True
CL247349,True
CL705630,True
CL404214,True
CL327623,True
CL198577,True
CL142968,True
CL856960,True
CL059348,True
CL924807,True
CL533936,True
CL999061,True
CL890800,True
CL528183,True
CL053031,True
CL805987,True
CL358788,True
CL809041,True
CL277933,True
CL248331,True
CL787574,True
CL307968,True
CL666214,True
CL398694,True
CL098111,True
CL288961,True
CL622341,True
CL835509,True
CL877687,True
CL154173,True
CL691774,True
CL917380,True
CL728895,False
CL370035,True
CL345592,True
CL697103,True
CL482873,True
CL960312,False
CL556226,True
CL464182,True
CL948281,True
CL233477,True
CL521455,True
CL788483,True
CL529170,True
CL030006,True
CL472279,True
CL891900,True
CL460308,True
CL675196,True
CL382077,True
CL772327,True
CL595956,True
CL025759,True
CL710860,True
CL164603,True
CL512621,True
CL192025,True
CL963598,True
CL601077,True
CL222025,True
CL037563,True
CL077159,True
CL932754,False
CL329926,True
CL340412,True
CL356350,True
CL699325,True
CL660599,True
CL321679,False
CL469532,True
CL159447,True
CL067408,False
CL850328,True
CL882481,True
CL233699,True
CL832111,True
CL223484,True
CL692601,True
CL387572,True
CL164976,True
CL319133,False
CL222988,True
CL446571,True
CL508655,True
CL272419,True
CL532902,True
CL980862,True
CL467819,True
CL442463,True
CL600498,True
CL850146,True
CL896465,True
CL685562,True
CL721865,True
CL680316,False
CL462258,True
CL765877,True
CL472562,True
CL946847,False
CL971945,True
CL062120,True
CL584256,True
CL040633,False
CL113429,True
CL704377,True
CL713644,True
CL814197,True
CL107244,True
CL477943,True
CL082207,True
CL281935,True
CL842358,True
CL458636,True
CL833259,True
CL481329,True
CL256296,True
CL938124,True
CL484206,True
CL085438,True
CL274658,True
CL214670,True
CL505122,True
CL348730,True
CL097448,True
CL377835,True
CL094926,True
CL520983,True
CL556433,True
CL889825,True
CL909924,True
CL308330,False
CL364186,False
CL619794,True
CL084891,False
CL016354,True
CL321220,True
CL298445,False
CL861144,False
CL869405,True
CL392886,True
CL709602,True
CL475520,True
CL064044,True
CL087626,True
CL628944,True
CL112163,False
CL801919,True
CL513047,True
CL606170,True
CL014925,True
CL777085,True
CL988548,True
CL840070,True
CL124230,True
CL739086,True
CL030428,True
CL064305,True
CL785525,False
CL667161,True
CL815011,True
CL349702,True
CL262514,True
CL666326,True
CL203873,True
CL262267,False
CL235530,True
CL137014,True
CL516035,True
CL167090,True
CL676615,True
CL252457,True
CL899839,True
CL651819,True
CL597258,True
CL692976,True
CL098296,True
CL255820,True
CL061659,True
CL533263,True
CL821711,True
CL812511,True
CL508496,True
CL154111,True
CL693805,True
CL940172,True
CL030085,True
CL253051,True
CL994837,True
CL073730,True
CL930092,True
CL170242,True
CL403933,True
CL549700,True
CL268686,True
CL975726,True
CL666868,True
CL383504,True
CL545865,True
CL970243,True
CL763419,True
CL106912,True
CL450488,False
CL249331,True
CL788084,True
CL023648,True
CL800188,True
CL873914,True
CL106360,True
CL927722,True
CL611929,True
CL858604,True
CL021416,True
CL119035,False
CL260024,True
CL611852,True
CL513117,True
CL998482,True
CL931553,True
CL030941,True
CL320999,True
CL948747,True
CL866469,True
CL149180,True
CL461404,True
CL134744,True
CL793424,True
CL544592,True
CL082782,True
CL717512,True
CL789202,True
CL880431,True
CL691649,True
CL699812,True
CL836917,True
CL028985,True
CL586417,True
CL801198,True
CL207537,True
CL394259,True
CL587651,True
CL101362,False
CL737182,True
CL261791,True
CL703317,True
CL714153,True
CL968155,True
CL182640,True
CL885555,True
CL406708,True
CL909965,True
CL300203,True
CL082915,True
CL418789,False
CL024580,True
CL460110,False
CL260182,True
CL309341,True
CL150309,True
CL569826,False
CL768691,True
CL764970,False
CL454175,True
CL429520,True
CL391239,True
CL411511,True
CL595257,True
CL122673,True
CL148155,True
CL190103,True
CL025930,True
CL758966,True
CL487877,True
CL576043,True
CL231041,True
CL216256,True
CL223304,True
CL518663,True
CL531600,True
CL212347,False
CL918065,True
CL596789,True
CL465433,True
CL958847,True
CL751784,True
CL706714,True
CL474233,True
CL044187,True
CL157393,True
CL187693,True
CL092417,True
CL668175,True
CL140492,True
CL086191,True
CL812566,True
CL281532,True
CL797272,True
CL767338,True
CL247421,True
CL982125,True
CL162742,True
CL852626,True
CL501045,False
CL426809,True
CL039201,True
CL294539,True
CL200422,True
CL889434,True
CL647365,True
CL802148,True
CL644504,True
CL211848,True
CL963534,False
CL367526,True
CL571211,True
CL361532,True
CL553642,True
CL350617,True
CL954803,True
CL155342,True
CL145247,True
CL972498,True
CL154789,True
CL692008,True
CL467145,True
CL972878,True
CL261030,True
CL128339,True
CL035955,True
CL097460,True
CL313745,True
CL483274,True
CL091015,True
CL020352,True
CL673627,True
CL513220,True
CL131469,True
CL860140,True
CL395603,True
CL055412,True
CL738011,True
CL057493,True
CL102650,False
CL154046,True
CL859514,True
CL611967,True
CL842667,False
CL768010,True
CL376411,True
CL667660,True
CL773216,True
CL308079,True
CL136626,True
CL205514,True
CL485642,True
CL640376,True
CL921332,True
CL848255,True
CL904854,True
CL312658,True
CL124149,True
CL838718,True
CL746530,False
CL521108,True
CL013569,False
CL804671,True
CL228920,True
CL363572,True
CL770982,True
CL012979,True
CL116684,True
CL992442,True
CL829752,True
CL975036,True
CL555023,True
CL651596,True
CL942734,True
CL298222,True
CL209742,True
CL884669,True
CL993891,False
CL331964,True
CL077393,True
CL624683,True
CL116927,True
CL185673,True
CL962918,True
CL786517,True
CL741476,True
CL407328,True
CL530124,True
CL211954,True
CL789366,True
CL353450,True
CL335710,True
CL053005,True
CL639659,True
CL321050,True
CL146811,True
CL652505,True
CL603439,True
CL935063,True
CL451726,True
CL289011,True
CL760915,True
CL192337,True
CL491759,True
CL607964,True
CL244483,True
CL409230,True
CL066906,True
CL406369,True
CL696505,True
CL617146,True
CL344351,True
CL297991,True
CL743535,True
CL032798,True
CL756781,False
CL058653,True
CL438147,True
CL893974,True
CL399273,True
CL684876,True
CL900776,True
CL827331,True
CL140324,True
CL037400,True
CL232993,True
CL648518,True
CL486531,True
CL982684,True
CL292902,True
CL594575,True
CL115903,True
CL062064,False
CL640057,True
CL578859,True
CL816807,True
CL473607,True
CL088229,True
CL803524,True
CL769818,True
CL530278,True
CL645791,False
CL898893,True
CL549831,False
CL671780,True
CL674850,True
CL590670,True
CL448921,True
CL347776,True
CL372040,True
CL484786,True
CL675942,False
CL147297,True
CL035630,True
CL967520,True
CL665607,True
CL174382,False
CL128842,True
CL499358,False
CL803085,True
CL932327,True
CL642981,True
CL382932,True
CL246633,True
CL304151,True
CL513794,True
CL253534,True
CL008562,False
CL783768,True
CL900970,True
CL672876,True
CL464810,True
CL589463,True
CL917298,True
CL316550,True
CL000136,True
CL807896,True
CL695842,True
CL772286,True
CL154232,True
CL301093,False
CL454603,True
CL790224,True
CL882396,True
CL288757,True
CL065949,True
CL302869,True
CL056572,True
CL194560,False
CL151240,True
CL953261,True
CL035788,True
CL544400,True
CL548609,True
CL999729,True
CL841650,True
CL269964,True
CL734080,True
CL264056,True
CL657426,True
CL117125,True
CL378259,True
CL350450,True
CL220584,True
CL289846,True
CL030182,True
CL422350,True
CL200243,True
CL292625,True
CL177781,True
CL687501,True
CL918063,True
CL920921,True
CL071994,True
CL155246,False
CL747688,True
CL369911,True
CL687160,True
CL374099,True
CL695806,True
CL371627,True
CL046222,True
CL287223,True
CL596315,True
CL646619,True
CL921174,True
CL115675,True
CL449563,True
CL571382,True
CL313901,True
CL452728,True
CL085787,True
CL420559,True
CL409674,True
CL168588,True
CL328607,True
CL853379,True
CL312552,True
CL490808,True
CL314820,True
CL681727,True
CL752430,False
CL815484,True
CL912720,True
CL314545,True
CL118992,True
CL446100,True
CL605607,False
CL644662,False
CL851576,True
CL434733,True
CL534823,True
CL469471,False
CL254386,True
CL896182,True
CL948765,True
CL143129,True
CL587655,False
CL455069,True
CL885259,True
CL414514,False
CL542917,True
CL030375,True
CL288828,True
CL771540,False
CL533488,True
CL490406,True
CL071957,True
CL183485,True
CL392977,True
CL585188,True
CL287484,True
CL349239,True
CL218745,True
CL115384,True
CL825821,True
CL149435,True
CL693013,True
CL723000,True
CL300629,True
CL721829,True
CL942016,True
CL867413,True
CL521835,True
CL276121,True
CL641239,True
CL227764,True
CL100579,True
CL969504,False
CL014080,False
CL424865,True
CL799052,True
CL333143,True
CL767270,True
CL553301,False
CL350357,True
CL586012,True
CL455621,True
CL620003,True
CL395954,True
CL112251,True
CL438422,True
CL695227,True
CL419429,True
CL172330,True
CL107842,True
CL134322,True
CL109031,True
CL199077,True
CL204978,True
CL138646,True
CL241927,True
CL253713,True
CL768530,True
CL762825,True
CL735047,True
CL483447,True
CL794110,True
CL256116,True
CL662854,True
CL744288,True
CL444573,True
CL583320,True
CL077554,True
CL826900,True
CL343486,True
CL881103,True
CL579048,True
CL127051,True
CL214269,True
CL853197,False
CL672805,True
CL168979,True
CL245123,True
CL476405,True
CL135994,True
CL206884,True
CL034923,True
CL037606,True
CL027331,True
CL221187,True
CL787264,True
CL621456,True
CL161241,True
CL658106,False
CL723915,True
CL972023,True
CL462074,False
CL789301,True
CL928621,True
CL884558,True
CL787640,True
CL646993,True
CL084651,True
CL210147,True
CL172682,True
CL134188,True
CL579486,True
CL445009,True
CL191306,False
CL761878,True
CL860626,True
CL105742,False
CL181280,True
CL625425,True
CL210819,True
CL843488,True
CL653873,True
CL334959,True
CL947387,True
CL800029,True
CL230906,True
CL589814,True
CL131684,True
CL871445,True
CL500031,True
CL146984,True
CL892509,True
CL603861,True
CL543538,True
CL734716,True
CL073799,True
CL892936,True
CL153805,True
CL191030,True
CL804185,True
CL997611,True
CL493691,True
CL060608,True
CL654781,True
CL681939,True
CL161217,True
CL229674,True
CL335488,True
CL663295,True
CL896527,True
CL109972,True
CL461696,True
CL239967,True
CL977565,True
CL677841,True
CL236850,True
CL593951,True
CL416511,True
CL955997,True
CL170439,True
CL964632,True
CL230130,True
CL605398,True
CL377769,True
CL975155,True
CL871297,True
CL194298,True
CL643796,True
CL350184,True
CL232798,True
CL219953,False
CL641627,True
CL994807,True
CL430417,False
CL336980,True
CL872521,True
CL490469,True
CL632335,True
CL051991,True
CL532258,True
CL933209,True
CL165456,True
CL787336,True
CL700858,True
CL051102,True
CL888015,True
CL337888,True
CL290355,True
CL907381,True
CL043373,True
CL264270,True
CL305215,True
CL997372,True
CL605679,True
CL628149,True
CL083821,True
CL678664,False
CL819499,True
CL441514,True
CL015109,True
CL289739,True
CL709348,True
CL669115,True
CL190566,True
CL912318,True
CL067358,True
CL131876,True
CL785251,True
CL743763,True
CL814036,True
CL326000,True
CL360796,True
CL237650,True
CL237377,True
CL748497,True
CL064348,True
CL839854,True
CL130321,True
CL285149,True
CL019310,True
CL236577,True
CL432611,True
CL607201,True
CL622793,True
CL854299,True
CL484410,True
CL384944,True
CL260194,True
CL418124,True
CL852386,False
CL210965,True
CL002823,True
CL288167,True
CL870934,True
CL864137,True
CL581247,True
CL655744,False
CL868581,True
CL577729,True
CL380849,True
CL462933,True
CL247157,True
CL453676,True
CL861545,True
CL222154,True
CL369280,True
CL400175,True
CL334600,True
CL649212,True
CL756586,True
CL503106,True
CL266243,True
CL886477,True
CL678557,True
CL945793,True
CL234823,True
CL922502,True
CL038095,True
CL857068,True
CL962360,True
CL870204,True
CL622444,True
CL195557,True
CL686074,True
CL968335,True
CL748913,True
CL617850,True
CL905650,True
CL929417,True
CL490369,True
CL691283,True
CL401375,True
CL224829,True
CL718056,True
CL078504,True
CL558196,True
CL738910,True
CL306109,True
CL857883,True
CL761916,True
CL234348,True
CL977126,True
CL518818,True
CL685728,True
CL421908,True
CL310732,True
CL335192,True
CL003322,True
CL318879,True
CL856747,True
CL465627,True
CL290643,False
CL279655,True
CL027917,True
CL382942,True
CL553560,True
CL490754,True
CL069544,True
CL364962,True
CL271403,True
CL933483,True
CL751663,True
CL254951,True
CL291314,True
CL424980,True
CL218000,True
CL709907,True
CL497016,True
CL477231,True
CL311300,True
CL973627,True
CL026523,True
CL321471,True
CL783852,True
CL411741,True
CL103163,True
CL496442,False
CL451060,True
CL224797,True
CL874753,True
CL915807,True
CL391930,True
CL948931,True
CL720449,True
CL878250,True
CL915561,True
CL394646,True
CL397177,True
CL726307,False
CL374422,True
CL995052,True
CL684125,True
CL956493,True
CL066867,True
CL429850,True
CL319091,True
CL863229,True
CL955973,True
CL010937,True
CL984106,True
CL253113,True
CL491352,True
CL496052,True
CL318669,True
CL558098,True
CL279082,True
CL620987,True
CL517476,True
CL275802,True
CL429274,True
CL338784,True
CL728209,True
CL416971,True
CL749521,True
CL911884,True
CL347139,True
CL082535,True
CL481015,True
CL523240,True
CL737457,True
CL556389,True
CL549757,True
CL371890,True
CL356002,True
CL898695,True
CL769042,True
CL222778,True
CL975011,False
CL211952,True
CL276896,True
CL604667,True
CL165111,True
CL783744,True
CL906920,True
CL353305,True
CL475071,True
CL072880,True
CL303884,True
CL243528,True
CL557334,True
CL743569,True
CL041799,True
CL369859,True
CL357080,True
CL043425,True
CL384631,True
CL676780,True
CL150193,True
CL954367,False
CL666171,True
CL297426,True
CL331740,True
CL480518,True
CL758307,True
CL587030,True
CL301247,True
CL446294,True
CL050384,True
CL508938,True
CL617973,True
CL790693,True
CL912268,True
CL976470,True
CL920124,True
CL537077,True
CL132191,True
CL631189,True
CL733746,True
CL715107,True
CL194967,True
CL685436,True
CL956604,True
CL944904,True
CL471598,True
CL353080,True
CL953561,True
CL064734,True
CL636944,True
CL844823,True
CL108981,True
CL915919,True
CL118950,True
CL861302,True
CL665916,True
CL707214,True
CL542659,True
CL288145,True
CL432977,False
CL615530,True
CL999043,False
CL901450,True
CL410352,True
CL455485,True
CL738924,True
CL056749,True
CL396735,True
CL196436,True
CL049517,True
CL475909,True
CL439144,True
CL382356,True
CL761987,False
CL510484,False
CL599489,False
CL482989,True
CL888486,True
CL543085,True
CL619846,True
CL737936,True
CL151282,True
CL960872,True
CL680051,False
CL918582,False
CL895271,True
CL546107,False
CL896268,True
CL608220,True
CL058367,True
CL528476,True
CL586784,False
CL779250,True
CL635742,True
CL077849,True
CL208953,True
CL788280,True
CL882640,True
CL247484,True
CL713435,True
CL400088,True
CL790431,False
CL850427,True
CL791778,True
CL367100,True
CL554854,True
CL110977,False
CL943465,True
CL924617,True
CL070346,True
CL325133,True
CL285930,True
CL445392,True
CL748362,True
CL037173,True
CL502954,True
CL615929,True
CL611625,True
CL736670,False
CL788156,True
CL983061,True
CL199351,True
CL407268,True
CL205007,True
CL994681,False
CL801751,True
CL808014,True
CL406464,True
CL028883,True
CL391700,True
CL064943,True
CL156620,False
CL164390,True
CL980920,True
CL157343,True
CL459569,True
CL146850,True
CL500890,True
CL036558,True
CL644190,True
CL709489,True
CL201208,True
CL834236,True
CL303077,True
CL748532,True
CL107939,True
CL910964,True
CL499422,True
CL932819,True
CL665581,True
CL051191,True
CL171050,True
CL766165,True
CL921086,True
CL252634,False
CL348425,True
CL911095,True
CL090729,True
CL469221,False
CL189239,True
CL759402,True
CL424715,True
CL284300,True
CL684060,True
CL552237,True
CL510032,True
CL894594,True
CL358037,True
CL193558,True
CL903385,True
CL472489,False
CL009236,True
CL701395,True
CL680790,False
CL435063,True
CL504251,True
CL065301,True
CL720953,True
CL355752,True
CL852385,True
CL423620,False
CL745340,True
CL232492,True
CL201313,True
CL029361,True
CL931103,True
CL463099,True
CL304023,True
CL484423,True
CL018226,True
CL449279,True
CL264157,True
CL701874,True
CL624689,True
CL429236,True
CL054204,True
CL203554,True
CL619202,True
CL842315,True
CL673471,True
CL303481,True
CL457018,True
CL981023,True
CL245002,True
CL627309,True
CL345875,True
CL512751,False
CL862984,False
CL821778,True
CL289697,True
CL410699,True
CL210667,True
CL618546,True
CL321426,True
CL052353,False
CL777342,True
CL198921,True
CL477572,True
CL085213,True
CL207006,True
CL716721,True
CL543210,True
CL875605,True
CL999910,True
CL552991,False
CL809335,False
CL399535,True
CL345127,True
CL128024,True
CL429684,True
CL784872,True
CL155558,True
CL449849,True
CL937594,True
CL455165,True
CL555669,True
CL224319,True
CL251973,True
CL716765,False
CL028249,True
CL328738,True
CL227706,True
CL725320,False
CL456129,True
CL334982,True
CL584253,True
CL548949,True
CL730506,True
CL326268,True
